"TableInfos"
"ID";"Title";"ShortTitle";"Identifier";"Summary";"Modified";"ReasonDelivery";"ExplanatoryText";"Language";"Catalog";"Frequency";"Period";"ShortDescription";"Description";"DefaultPresentation";"DefaultSelection";"GraphTypes";"OutputStatus";"Source";"MetaDataModified";"SearchPriority"
"0";"Bevolking; kerncijfers";"Bevolking; kerncijfers";"37296ned";"Bevolking naar geslacht, burgerlijke staat, leeftijd of 
migratieachtergrond, huishoudens en bevolkingsgroei";"2019-12-12T02:00:00";"Herontwerp";"De personen met migratieachtergrond zijn uitgebreid met de groep westers en de uitsplitsingen naar totaal westers, MOE-landen, GIPS-landen en overig. De cijfers zijn beschikbaar vanaf 1995 en gelden voor totaal, eerste- en tweedegeneratie migratieachtergrond.
";"nl";"CBS";"Perjaar";"1950 - 2019";"
Deze tabel bevat kerncijfers over de bevolking van Nederland.

In de tabel worden de volgende gegevens onderscheiden:
- Bevolking naar geslacht;
- Bevolking naar burgerlijke staat;
- Bevolking naar leeftijd;
- Bevolking naar migratieachtergrond;
- Particuliere huishoudens;
- Personen in institutionele huishoudens;
- Bevolkingsgroei;
- Bevolkingsdichtheid.

Gegevens beschikbaar vanaf: 1950

Status van de cijfers:
Alle cijfers in de tabel zijn definitief.

Wijzigingen 12 december 2019:
De personen met migratieachtergrond zijn uitgebreid met de groep westers en de uitsplitsingen naar totaal westers, MOE-landen, GIPS-landen en overig. De cijfers zijn beschikbaar vanaf 1995 en gelden voor totaal, eerste- en tweedegeneratie migratieachtergrond.

Wanneer komen er nieuwe cijfers uit?
In de tweede helft van 2020 worden de definitieve cijfers van de bevolkingsgroei over 2019 en de definitieve cijfers van de bevolking per 1 januari 2020 toegevoegd. 
";"INHOUDSOPGAVE

1. Toelichting
2. Definities en verklaring van symbolen
3. Koppelingen naar relevante tabellen en artikelen
4. Bronnen en methoden
5. Meer informatie

1. TOELICHTING

Deze tabel bevat kerncijfers over de bevolking van Nederland.

In de tabel worden de volgende gegevens onderscheiden:
- Bevolking naar geslacht;
- Bevolking naar burgerlijke staat;
- Bevolking naar leeftijd;
- Bevolking naar migratieachtergrond;
- Particuliere huishoudens;
- Personen in institutionele huishoudens;
- Bevolkingsgroei;
- Bevolkingsdichtheid.

Gegevens beschikbaar vanaf: 1950

Status van de cijfers:
Alle cijfers in de tabel zijn definitief.

Wijzigingen 12 december 2019:
De personen met migratieachtergrond zijn uitgebreid met de groep westers en de uitsplitsingen naar totaal westers, MOE-landen, GIPS-landen en overig. De cijfers zijn beschikbaar vanaf 1995 en gelden voor totaal, eerste- en tweedegeneratie migratieachtergrond.

Wanneer komen er nieuwe cijfers uit?
In de tweede helft van 2020 worden de definitieve cijfers van de bevolkingsgroei over 2019 en de definitieve cijfers van de bevolking per 1 januari 2020 toegevoegd. 

2. DEFINITIES EN VERKLARING VAN SYMBOLEN

Wanneer komen er nieuwe cijfers uit?
In het vierde kwartaal 2020 worden de definitieve cijfers van de bevolkingsontwikkeling over 2019 en de definitieve cijfers van de bevolking per 1 januari 2020 toegevoegd. 

2. DEFINITIES EN VERKLARING VAN SYMBOLEN

Definities:

Bevolking
De inwoners van Nederland.
In de bevolkingsaantallen zijn uitsluitend personen begrepen die zijn opgenomen in het bevolkingsregister van een Nederlandse gemeente. In principe wordt iedereen die voor onbepaalde tijd in Nederland woont, opgenomen in het bevolkingsregister van de woongemeente. Personen die tot de bevolking van Nederland behoren, maar voor wie geen vaste woonplaats valt aan te wijzen, zijn opgenomen in het bevolkingsregister van de gemeente 's-Gravenhage. In de bevolkingsregisters zijn niet opgenomen de in Nederland wonende personen waarvoor uitzonderingsregels gelden met betrekking tot opneming in de bevolkingsregisters (bijvoorbeeld diplomaten en NAVO militairen) en personen die niet legaal in Nederland verblijven.

Bevolkingsdichtheid
Bevolking op 1 januari gedeeld door de oppervlakte land in km2.

Bevolkingsgroei
De toe- of afname van de bevolking.

Burgerlijke staat
Formele positie van een persoon waarbij wordt verwezen naar het huwelijk en het geregistreerd partnerschap. 

Geregistreerd partnerschap
Een op het huwelijk lijkende relatie tussen twee personen van gelijk of van verschillend geslacht, vastgelegd in een akte van de Burgerlijke Stand. Per 1 januari 1998 is in Nederland het geregistreerd partnerschap ingevoerd.

Migratieachtergrond
Kenmerk dat weergeeft met welk land een persoon verbonden is op basis van het geboorteland van de ouders of van zichzelf.
Een persoon met een eerste generatie migratieachtergrond heeft als migratieachtergrond het land waar hij of zij is geboren. 
Een persoon met een tweede generatie migratieachtergrond heeft als migratieachtergrond het geboorteland van de moeder, tenzij dat ook Nederland is. In dat geval is de migratieachtergrond bepaald door het geboorteland van de vader. 

Huwelijk
Wettelijke verbintenis tot het samenleven van twee personen.
Sinds april 2001 staat het huwelijk ook open voor personen van hetzelfde geslacht.

Leeftijd
Het aantal gehele jaren dat op 1 januari van het jaar van waarneming is verstreken sinds de geboortedatum van de persoon.
Te berekenen als jaar van waarneming minus één, min het geboortejaar van de persoon.

Particulier huishouden
Eén of meer personen die samen een woonruimte bewonen en zichzelf, dus niet-bedrijfsmatig, voorzien in de dagelijkse levensbehoeften.

Institutioneel huishouden
Eén of meer personen die samen een woonruimte bewonen en daar bedrijfsmatig worden voorzien in dagelijkse levensbehoeften. Ook de huisvesting vindt bedrijfsmatig plaats. 
Het gaat om instellingen zoals verpleeg-, verzorgings- en kindertehuizen, gezinsvervangende tehuizen, revalidatiecentra en penitentiaire inrichtingen, waarin de personen in principe voor langere tijd (zullen) verblijven.

Verklaring van symbolen:

niets (blanco) : het cijfer kan op logische gronden niet voorkomen
. : het cijfer is onbekend, onvoldoende betrouwbaar of geheim
* : voorlopige cijfers
** : nader voorlopige cijfers

3. KOPPELINGEN NAAR RELEVANTE TABELLEN EN ARTIKELEN

Relevante tabellen:
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/7461bev'>Bevolking; geslacht, leeftijd en burgerlijke staat, 1 januari</a>
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/37259ned'>Bevolkingsontwikkeling; levend geboren kinderen, overledenen en migratie per regio</a>
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/37325'>Bevolking; generatie, geslacht, leeftijd en migratieachtergrond, 1 januari</a>
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/70751ned'>Bevolkingsontwikkeling; migratieachtergrond en generatie</a> 
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/03742'>Immi- en emigratie naar geboorteland, leeftijd (31 december) en geslacht</a>
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/37979ned'>Overledenen; kerncijfers</a>
<a href='https://opendata.cbs.nl/statline/#/CBS/nl/dataset/82905ned'>Huishoudens; grootte, samenstelling, positie in het huishouden, 1 januari 1995-2013</a>

Algemene informatie over de bevolking is te vinden op de themapagina <a href='https://www.cbs.nl/nl-nl/maatschappij/bevolking'>Bevolking</a>.

4. BRONNEN EN METHODEN


Trendbreuk (personen in) particuliere huishoudens
Door de verbeterde waarneming van personen in institutionele huishoudens treedt vanaf 2014 een trendbreuk op in de ontwikkeling van het aantal eenpersoonshuishoudens/alleenstaanden. Circa 35 duizend personen die eerst voornamelijk als alleenstaanden getypeerd waren, verschuiven nu naar de institutionele huishoudens. Het aantal alleenstaanden steeg daardoor van 2013 op 2014 met maar duizend personen. Van 2012 op 2013 was die stijging nog 41 duizend personen. Ook de totale stijging van het aantal huishoudens liep als gevolg hiervan terug van 57 duizend van 2012 op 2013 naar 21 duizend van 2013 op 2014.
Vanaf 2011 is er voor de samenstelling van huishoudensgegevens gebruik gemaakt van een nieuwe productiemethode. In deze nieuwe methode worden voor het bepalen van de huishoudenssamenstelling naast de gegevens uit het gemeentelijke bevolkingsregister ook belastingdienstgegevens over samenwonende paren gebruikt. De uitkomsten op basis van de nieuwe methode sluiten goed aan op de voorgaande uitkomsten, maar er treden vanaf 2011 wel kleine verschuivingen op in het aantal huishoudens naar samenstelling. De grootste verandering betreft het aantal overige huishoudens en de niet-gehuwde paren. In 2011 valt het aantal overige huishoudens 10 duizend lager uit dan in 2010. Het aantal niet gehuwde paren valt navenant hoger uit.

Trendbreuk (personen in) institutionele huishoudens
Tot en met 2012 zijn de gegevens over institutionele huishoudens gebaseerd op door gemeenten verstrekte adresinformatie. Vanaf 2014 is de waarneming daarvan volledig gebaseerd op secundaire waarneming. Het jaar 2013 is een tussenjaar. Startpunt was daar de adresinformatie over 2012 aangevuld met secundaire bronnen, waarbij aangetekend dient te worden dat de cijfers over 2013 mogelijk van wat mindere kwaliteit zijn. De belangrijkste bronnen voor de waarneming vanaf 2014 zijn: institutionele adressen op basis van zorgkaartnederland.nl en personen die AWBZ- zorg met verblijf ontvangen (Bron: Centraal Administratie Kantoor, CAK). Zie verder de korte onderzoekbeschrijving. De institutionele huishoudens worden met de nieuwe methodiek die in 2014 is toegepast beter waargenomen. Tevens zijn vanaf 2014 asielzoekers die woonachtig zijn in asielzoekerscentra en ingeschreven staan in het gemeentelijke bevolkingsregister bij de institutionele huishoudens ingedeeld. Als gevolg van deze wijzigingen worden in 2014 249 duizend personen in institutionele huishoudens geteld, naar schatting circa 35 duizend meer dan met de oude methode geteld zouden worden. Vanaf 2011 is er voor de samenstelling van huishoudensgegevens gebruik gemaakt van een nieuwe productiemethode. In deze nieuwe methode worden voor het bepalen van de huishoudenssamenstelling naast de gegevens uit het bevolkingsregister ook belastingdienstgegevens over samenwonende paren gebruikt. Het aantal personen in institutionele huishoudens ligt op 1 januari 2011 bijna 11 duizend hoger dan op 1 januari 2010. Ongeveer de helft van deze stijging is veroorzaakt door verbeteringen in de methode van waarneming.

Trendbreuk bevolking naar burgerlijke staat
Vanaf 2010 is een kleine verschuiving tussen de verschillende burgerlijke staten zichtbaar (minder ongehuwd en meer gescheiden respectievelijk verweduwd). Dit komt omdat in de periode 1998 tot 2010 niet alle burgerlijke staten beschikbaar zijn in de bronbestanden die het CBS gebruikt. De burgerlijke staten 'verweduwd na partnerschap' en 'gescheiden na partnerschap' worden daardoor binnen deze statistiek binnen deze periode genegeerd. Voor deze statistiek betekent dit dat de burgerlijke staat van vóór het partnerschap is gebruikt wat in de meeste gevallen ongehuwd was. Vanaf 2010 zijn alle burgerlijke staten beschikbaar.

Trendbreuk buitenlandse migratiecijfers
Door een verbetering in het productieproces vindt er een kleine verschuiving plaats in de cijfers van de buitenlandse migratie.
Met ingang van 2010 zijn de volgende wijzigingen doorgevoerd:
- administratieve opnemingen die voorafgegaan worden door emigratie worden nu beschouwd als immigratie;
- administratieve afvoeringen die gevolgd worden door immigratie worden nu beschouwd als emigratie.

Trendbreuk nagekomen berichten 
Vanaf verslagjaar 2010 worden méér nagekomen berichten meegeteld. Voor een beschrijving van nagekomen berichten en de gevolgen voor de cijfers in de tabel zie de korte onderzoeksbeschrijving Bevolkingsstatistiek.

De beschrijvingen van de onderzoeken zijn te vinden bij de korte onderzoeksbeschrijvingen <a href='https://www.cbs.nl/nl-nl/onze-diensten/methoden/onderzoeksomschrijvingen/korte-onderzoeksbeschrijvingen/bevolkingsstatistiek'>Bevolkingsstatistiek</a> en de <a href='https://www.cbs.nl/nl-nl/onze-diensten/methoden/onderzoeksomschrijvingen/korte-onderzoeksbeschrijvingen/huishoudensstatistiek'>Huishoudensstatistiek</a>.

De gegevens in de tabel zijn vanaf 2014 (bevolkingsontwikkeling) samengesteld met behulp van het <a href='https://www.cbs.nl/nl-nl/onze-diensten/methoden/onderzoeksomschrijvingen/korte-onderzoeksbeschrijvingen/stelsel-van-sociaal-statistische-bestanden--ssb--'>Stelsel van Sociaal-statistische Bestanden (SSB)</a>.

5. MEER INFORMATIE

<a href='https://www.cbs.nl/nl-nl/over-ons/contact/infoservice'>Infoservice</a>

Copyright (c) Centraal Bureau voor de Statistiek, Den Haag/Heerlen 
Verveelvoudiging is toegestaan, mits het CBS als bron wordt vermeld.";"ts=1575903611858&graphtype=Table&r=Topics&k=Perioden";"$filter=((Perioden eq '1950JJ00') or (Perioden eq '1960JJ00') or (Perioden eq '1970JJ00') or (Perioden eq '1980JJ00') or (Perioden eq '1990JJ00') or (Perioden eq '2000JJ00') or (Perioden eq '2010JJ00') or (Perioden eq '2015JJ00') or (Perioden eq '2018JJ00') or (Perioden eq '2019JJ00'))&$select=Perioden, TotaleBevolking_1, Mannen_2, Vrouwen_3, TotaleDruk_20, GroeneDruk_21, GrijzeDruk_22, TotaleBevolking_23, Mannen_24, Vrouwen_25, TotaleBevolking_26";"Table,Bar,Line";"Regulier";"CBS.";"2019-12-12T02:00:00";"3"
"33";;;"TopicGroup";"";"Bevolking naar migratieachtergrond";"De bevolking van Nederland op 1 januari.

Bevolking:
De inwoners van Nederland.
In de bevolkingsaantallen zijn uitsluitend personen begrepen die zijn opgenomen in het bevolkingsregister van een Nederlandse gemeente. 
In principe wordt iedereen die voor onbepaalde tijd in Nederland woont, opgenomen in het bevolkingsregister van de woongemeente. Personen die tot de bevolking van Nederland behoren, maar voor wie geen vaste woonplaats valt aan te wijzen, zijn opgenomen in het bevolkingsregister van de gemeente 's-Gravenhage.
In de bevolkingsregisters zijn niet opgenomen de in Nederland wonende personen waarvoor uitzonderingsregels gelden met betrekking tot opneming in de bevolkingsregisters (bijvoorbeeld diplomaten en NAVO militairen) en personen die niet legaal in Nederland verblijven.

Migratieachtergrond:
Kenmerk dat weergeeft met welk land een persoon verbonden is op basis van het geboorteland van de ouders of van zichzelf.
Een persoon met een eerste generatie migratieachtergrond heeft als migratieachtergrond het land waar hij of zij is geboren. 
Een persoon met een tweede generatie migratieachtergrond heeft als migratieachtergrond het geboorteland van de moeder, tenzij dat ook Nederland is. In dat geval is de migratieachtergrond bepaald door het geboorteland van de vader. ";;;;;
"34";"26";"33";"Topic";"TotaleBevolking_26";"Totale bevolking";;;"Long";"aantal";"0";"Impossible"
"35";"27";"33";"Topic";"PersoonMetEenNederlandseAchtergrond_27";"Persoon met een Nederlandse achtergrond";"Gegevens beschikbaar vanaf 1995. 

Persoon van wie de beide ouders in Nederland zijn geboren, ongeacht het land waar men zelf is geboren.

";;"Long";"aantal";"0";"Impossible"
"36";;"33";"TopicGroup";"";"1e en 2e generatie migratieachtergrond";"Gegevens beschikbaar vanaf 1995. 

Persoon met een eerste en tweede migratieachtergrond
Totaal aantal personen met een eerste en tweede generatie migratieachtergrond

Persoon met een eerste generatie migratieachtergrond:
Persoon die in het buitenland is geboren met ten minste één in het buitenland geboren ouder.

Persoon met een tweede generatie migratieachtergrond::
Persoon die in Nederland is geboren en van wie ten minste één ouder in het buitenland is geboren.
";;;;;
"37";;"36";"TopicGroup";"";"Totaal met migratieachtergrond";;;;;;
"38";"28";"37";"Topic";"PersoonMetEenMigratieachtergrond_28";"Persoon met een migratieachtergrond";;;"Long";"aantal";"0";"Impossible"
"39";"29";"37";"Topic";"MigratieachtergrondRelatief_29";"Migratieachtergrond, relatief";"Totaal aantal personen met een migratieachtergrond per honderd van de totale bevolking.";;"Double";"%";"1";"Impossible"
"40";;"37";"TopicGroup";"";"Westerse migratieachtergrond";"Persoon met als migratieachtergrond een van de landen in Europa (exclusief Turkije), Noord-Amerika en Oceanië, en Indonesië en Japan. 
Op grond van hun sociaal- economische en sociaal-culturele positie worden personen met een migratieachtergrond uit Indonesië en Japan tot de westerse migratieachtergrond gerekend. Het gaat vooral om mensen die in het voormalig Nederlands-Indië zijn geboren en werknemers van Japanse bedrijven met hun gezin.

Migratieachtergrond:
Kenmerk dat weergeeft met welk land een persoon verbonden is op basis van het geboorteland van de ouders of van zichzelf.
Een persoon met een eerste generatie migratieachtergrond heeft als migratieachtergrond het land waar hij of zij is geboren. 
Een persoon met een tweede generatie migratieachtergrond heeft als migratieachtergrond het geboorteland van de moeder, tenzij dat ook Nederland is. In dat geval is de migratieachtergrond bepaald door het geboorteland van de vader. 
Bij personen met een tweede generatie migratieachtergrond is er ook een onderscheid tussen personen met één of twee in het buitenland geboren ouders.";;;;;
"41";"30";"40";"Topic";"TotaalWesterseMigratieachtergrond_30";"Totaal westerse migratieachtergrond";;;"Long";;"0";"Impossible"
"42";"31";"40";"Topic";"MiddenEnOostEuropeseLandenInDeEU_31";"Midden- en Oost-Europese landen in de EU";"Landen in Midden- en Oost-Europa die zijn toegetreden tot de Europese Unie.
Toegetreden per 1 mei 2004: Estland, Hongarije, Letland, Litouwen, Polen, Slovenië, Slowakije en Tsjechië.
Toegetreden per 1 januari 2007: Bulgarije en Roemenië.
Toegetreden per 1 juli 2013: Kroatië.

Europese Unie:
Samenwerkingsverband van Europese staten, onder deze naam opgericht in 1993 door het Verdrag van Maastricht, maar met voorlopers in de jaren '50 van de vorige eeuw, gericht op het bereiken van gemeenschappelijke doelen op het politieke, economische en juridische vlak. Een belangrijk doel is het vrije verkeer van personen, goederen, diensten en kapitaal binnen het samenwerkingsverband. Op veel terreinen hebben de lidstaten bevoegdheden overgedragen aan het samenwerkingsverband, daarnaast zijn er terreinen waarbij het zelfbeschikkingsrecht van de lidstaten is gehandhaafd en besluiten alleen bij eenstemmigheid kunnen worden genomen.";;"Long";"";"0";"Impossible"
"43";"32";"40";"Topic";"GIPSLandenInDeEU_32";"GIPS landen in de EU";"Landen rond de Middellandse zee die zijn toegetreden tot de Europese Unie.
Toegetreden per 1 januari 1958: Italië.
Toegetreden per 1 januari 1981: Griekenland.
Toegetreden per 1 januari 1986: Portugal en Spanje.

Europese Unie:
Samenwerkingsverband van Europese staten, onder deze naam opgericht in 1993 door het Verdrag van Maastricht, maar met voorlopers in de jaren '50 van de vorige eeuw, gericht op het bereiken van gemeenschappelijke doelen op het politieke, economische en juridische vlak. Een belangrijk doel is het vrije verkeer van personen, goederen, diensten en kapitaal binnen het samenwerkingsverband. Op veel terreinen hebben de lidstaten bevoegdheden overgedragen aan het samenwerkingsverband, daarnaast zijn er terreinen waarbij het zelfbeschikkingsrecht van de lidstaten is gehandhaafd en besluiten alleen bij eenstemmigheid kunnen worden genomen.";;"Long";"";"0";"Impossible"
"44";"33";"40";"Topic";"OverigWesterseMigratieachtergrond_33";"Overig westerse migratieachtergrond";"Totaal westers minus Midden- en Oost Europese landen in de EU en GIPS landen in de EU.

Midden- en Oost Europese landen in de EU:
Landen in Midden- en Oost-Europa die zijn toegetreden tot de Europese Unie.
Toegetreden per 1 mei 2004: Estland, Hongarije, Letland, Litouwen, Polen, Slovenië, Slowakije en Tsjechië.
Toegetreden per 1 januari 2007: Bulgarije en Roemenië.
Toegetreden per 1 juli 2013: Kroatië.

Europese Unie:
Samenwerkingsverband van Europese staten, onder deze naam opgericht in 1993 door het Verdrag van Maastricht, maar met voorlopers in de jaren '50 van de vorige eeuw, gericht op het bereiken van gemeenschappelijke doelen op het politieke, economische en juridische vlak. Een belangrijk doel is het vrije verkeer van personen, goederen, diensten en kapitaal binnen het samenwerkingsverband. Op veel terreinen hebben de lidstaten bevoegdheden overgedragen aan het samenwerkingsverband, daarnaast zijn er terreinen waarbij het zelfbeschikkingsrecht van de lidstaten is gehandhaafd en besluiten alleen bij eenstemmigheid kunnen worden genomen.

GIPS landen in de EU:
Landen rond de Middellandse zee die zijn toegetreden tot de Europese Unie.
Toegetreden per 1 januari 1958: Italië.
Toegetreden per 1 januari 1981: Griekenland.
Toegetreden per 1 januari 1986: Portugal en Spanje.

Europese Unie:
Samenwerkingsverband van Europese staten, onder deze naam opgericht in 1993 door het Verdrag van Maastricht, maar met voorlopers in de jaren '50 van de vorige eeuw, gericht op het bereiken van gemeenschappelijke doelen op het politieke, economische en juridische vlak. Een belangrijk doel is het vrije verkeer van personen, goederen, diensten en kapitaal binnen het samenwerkingsverband. Op veel terreinen hebben de lidstaten bevoegdheden overgedragen aan het samenwerkingsverband, daarnaast zijn er terreinen waarbij het zelfbeschikkingsrecht van de lidstaten is gehandhaafd en besluiten alleen bij eenstemmigheid kunnen worden genomen.
";;"Long";"";"0";"Impossible"
"45";;"37";"TopicGroup";"";"Niet-westerse migratieachtergrond";"Persoon met met als migratieachtergrond een van de landen in Afrika, Latijns-Amerika en Azië (exclusief Indonesië en Japan) of Turkije.  
Op grond van hun sociaal-economische en sociaal-culturele positie worden personen met een migratieachtergrond uit Indonesië en Japan tot de westerse migratieachtergrond gerekend. Het gaat vooral om mensen die in het voormalig Nederlands-Indië zijn geboren en werknemers van Japanse bedrijven met hun gezin.

Persoon met een migratieachtergrond:
Persoon van wie ten minste één ouder in het buitenland is geboren.

Migratieachtergrond:
Kenmerk dat weergeeft met welk land een persoon verbonden is op basis van het geboorteland van de ouders of van zichzelf.


Een persoon met een eerste generatie migratieachtergrond heeft als migratieachtergrond het land waar hij of zij is geboren. 


Een persoon met een tweede generatie migratieachtergrond heeft als migratieachtergrond het geboorteland van de moeder, tenzij dat ook Nederland is. In dat geval is de migratieachtergrond bepaald door het geboorteland van de vader. 


Bij personen met een tweede generatie migratieachtergrond is er ook een onderscheid tussen personen met één of twee in het buitenland geboren ouders.

Persoon met een eerste generatie migratieachtergrond:
Persoon die in het buitenland is geboren met ten minste één in het buitenland geboren ouder.

Persoon met een tweede generatie migratieachtergrond:
Persoon die in Nederland is geboren met ten minste één in het buitenland geboren ouder.";;;;;
"46";"34";"45";"Topic";"TotaalNietWesters_34";"Totaal niet-westers";;;"Long";"aantal";"0";"Impossible"
"47";"35";"45";"Topic";"Marokko_35";"Marokko";"Marokko, Ifni, Spaanse Sahara, Westelijke Sahara.";;"Long";"aantal";"0";"Impossible"
"48";"36";"45";"Topic";"VoormaligNedAntillenAruba_36";"(voormalig) Ned. Antillen + Aruba";"Betreft een samentelling van de eilanden die tot het grondgebied van de Nederlandse Antillen en Aruba van vóór 10 oktober 2010 behoorden.
Het gaat om de eilanden Bonaire, Curaçao, Saba, Sint-Eustatius, Sint-Maarten en Aruba.

Vanaf 10 oktober 2010 zijn de Nederlandse Antillen ontbonden. Het Koninkrijk der Nederlanden bestaat dan uit vier landen: Nederland, Aruba, Curaçao en Sint Maarten. Alle eilanden hebben een nieuwe status. Curaçao en Sint Maarten zijn nieuwe landen binnen het Koninkrijk. Met een 'Status aparte' binnen het Koninkrijk zijn Curaçao en Sint Maarten autonome landen. De landen hebben een zelfstandig bestuur en zijn niet meer afhankelijk van Nederland. De openbare lichamen Bonaire, Sint Eustatius en Saba, ook wel Caribisch Nederland, hebben een diepere band met Nederland en functioneren als bijzondere gemeente van Nederland.

Op 1 januari 1986 werd Aruba afgescheiden van de Nederlandse Antillen. Sinds die datum is Aruba een nieuw land binnen het Koninkrijk de Nederlanden. Met een 'Status aparte' binnen het Koninkrijk is Aruba een autonoom land. Aruba heeft een zelfstandig bestuur en is niet meer afhankelijk van Nederland.";;"Long";"aantal";"0";"Impossible"
"49";"37";"45";"Topic";"Suriname_37";"Suriname";;;"Long";"aantal";"0";"Impossible"
"50";"38";"45";"Topic";"Turkije_38";"Turkije";;;"Long";"aantal";"0";"Impossible"
"51";"39";"45";"Topic";"OverigNietWesters_39";"Overig niet-westers";"Totaal niet-westers minus Marokko, (voormalige) Nederlandse Antillen en Aruba, Suriname en Turkije.";;"Double";"aantal";"0";"Impossible"
"52";;"36";"TopicGroup";"";"1e generatie migratieachtergrond";"Persoon die in het buitenland is geboren met ten minste één in het buitenland geboren ouder.";;;;;
"53";"40";"52";"Topic";"Totaal1eGeneratieMigratieachtergrond_40";"Totaal 1e generatie migratieachtergrond";;;"Long";"aantal";"0";"Impossible"
"54";;"52";"TopicGroup";"";"Westers";"Persoon met als migratieachtergrond een van de landen in Europa (exclusief Turkije), Noord-Amerika en Oceanië, en Indonesië en Japan. 
Op grond van hun sociaal- economische en sociaal-culturele positie worden personen met een migratieachtergrond uit Indonesië en Japan tot de westerse migratieachtergrond gerekend. Het gaat vooral om mensen die in het voormalig Nederlands-Indië zijn geboren en werknemers van Japanse bedrijven met hun gezin.

Persoon met een migratieachtergrond:
Persoon van wie ten minste één ouder in het buitenland is geboren.

Migratieachtergrond:
Kenmerk dat weergeeft met welk land een persoon verbonden is op basis van het geboorteland van de ouders of van zichzelf.


Een persoon met een eerste generatie migratieachtergrond heeft als migratieachtergrond het land waar hij of zij is geboren. 


Een persoon met een tweede generatie migratieachtergrond heeft als migratieachtergrond het geboorteland van de moeder, tenzij dat ook Nederland is. In dat geval is de migratieachtergrond bepaald door het geboorteland van de vader. 


Bij personen met een tweede generatie migratieachtergrond is er ook een onderscheid tussen personen met één of twee in het buitenland geboren ouders.

Persoon met een eerste generatie migratieachtergrond:
Persoon die in het buitenland is geboren met ten minste één in het buitenland geboren ouder.

Persoon met een tweede generatie migratieachtergrond:
Persoon die in Nederland is geboren en van wie ten minste één ouder in het buitenland is geboren.";;;;;
"55";"41";"54";"Topic";"TotaalWesters_41";"Totaal westers";;;"Long";;"0";"Impossible"
"56";"42";"54";"Topic";"MiddenEnOostEuropeseLandenInDeEU_42";"Midden- en Oost-Europese landen in de EU";"Landen in Midden- en Oost-Europa die zijn toegetreden tot de Europese Unie.
Toegetreden per 1 mei 2004: Estland, Hongarije, Letland, Litouwen, Polen, Slovenië, Slowakije en Tsjechië.
Toegetreden per 1 januari 2007: Bulgarije en Roemenië.
Toegetreden per 1 juli 2013: Kroatië.

Europese Unie:
Samenwerkingsverband van Europese staten, onder deze naam opgericht in 1993 door het Verdrag van Maastricht, maar met voorlopers in de jaren '50 van de vorige eeuw, gericht op het bereiken van gemeenschappelijke doelen op het politieke, economische en juridische vlak. Een belangrijk doel is het vrije verkeer van personen, goederen, diensten en kapitaal binnen het samenwerkingsverband. Op veel terreinen hebben de lidstaten bevoegdheden overgedragen aan het samenwerkingsverband, daarnaast zijn er terreinen waarbij het zelfbeschikkingsrecht van de lidstaten is gehandhaafd en besluiten alleen bij eenstemmigheid kunnen worden genomen.";;"Long";;"0";"Impossible"
"57";"43";"54";"Topic";"GIPSLandenInDeEU_43";"GIPS landen in de EU";"Landen rond de Middellandse zee die zijn toegetreden tot de Europese Unie.
Toegetreden per 1 januari 1958: Italië.
Toegetreden per 1 januari 1981: Griekenland.
Toegetreden per 1 januari 1986: Portugal en Spanje.

Europese Unie:
Samenwerkingsverband van Europese staten, onder deze naam opgericht in 1993 door het Verdrag van Maastricht, maar met voorlopers in de jaren '50 van de vorige eeuw, gericht op het bereiken van gemeenschappelijke doelen op het politieke, economische en juridische vlak. Een belangrijk doel is het vrije verkeer van personen, goederen, diensten en kapitaal binnen het samenwerkingsverband. Op veel terreinen hebben de lidstaten bevoegdheden overgedragen aan het samenwerkingsverband, daarnaast zijn er terreinen waarbij het zelfbeschikkingsrecht van de lidstaten is gehandhaafd en besluiten alleen bij eenstemmigheid kunnen worden genomen.";;"Long";;"0";"Impossible"
